rank,selected_min_distance,low_mid_mass_threshold,mid_high_mass_threshold,low_opening,mid_opening,high_opening,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,min_distance_bonus,total_score
1341,1,3353.1562693889473,5314.827050173339,27,33,41,3032.2166400267965,3674.525990350825,4554.376493416202,0.4797041795874346,0.506589391518617,0.16985618493146473,0.5,0.8571428571428572,0.5,1.2454354703232307
1342,1,3353.1562693889473,5314.827050173339,22,26,42,2506.028719488826,2926.7307526493096,4664.769927837539,0.775016296083318,0.16245163596650222,0.21943946892700547,0.7142857142857143,0.4,0.5,1.2450502581196827
1343,2,3353.1562693889473,5314.827050173339,22,23,43,2506.028719488826,2611.1007680831576,4775.163362258878,0.775016296083318,0.13243780646032907,0.2390227529225463,0.8076923076923077,0.09523809523809523,1.0,1.2449017638911017
1344,1,3353.1562693889473,5314.827050173339,27,34,38,3032.2166400267965,3783.143219748014,4223.094015055,0.4797041795874346,0.5430330968301214,0.14658747521049556,0.39285714285714285,0.7272727272727273,0.5,1.244844232147532
1345,1,3353.1562693889473,5314.827050173339,22,28,38,2506.028719488826,3137.7025274042826,4223.094015055,0.775016296083318,0.23247866193756336,0.14658747521049556,0.5714285714285714,0.75,0.5,1.2447967189456628
1346,1,3353.1562693889473,5314.827050173339,26,33,38,2926.7307526493096,3674.525990350825,4223.094015055,0.5089407612024421,0.506589391518617,0.14658747521049556,0.42857142857142855,0.8333333333333334,0.5,1.2447366755506024
1347,1,3353.1562693889473,5314.827050173339,39,43,49,4333.538537024931,4775.163362258878,5432.320230462541,0.16311077662995666,0.6401249281178594,0.3659096107974703,0.35714285714285715,0.8,0.5,1.2447167441167146
1348,1,3353.1562693889473,5314.827050173339,27,32,43,3032.2166400267965,3565.9087609536355,4775.163362258878,0.4797041795874346,0.4401456862071123,0.2390227529225463,0.5714285714285714,0.625,0.5,1.2445869044313789
1349,1,3353.1562693889473,5314.827050173339,41,42,48,4554.376493416202,4664.769927837539,5323.227730622294,0.15009642180590252,0.7076551796785397,0.33917091854449977,0.25,0.2857142857142857,0.5,1.2433510914575132
1350,1,3353.1562693889473,5314.827050173339,32,37,38,3565.9087609536355,4112.649493085068,4223.094015055,0.2765457768488848,0.7745998081650158,0.14658747521049556,0.21428571428571427,0.33333333333333337,0.5,1.2432092507005867
1351,1,3353.1562693889473,5314.827050173339,33,43,46,3674.525990350825,4775.163362258878,5105.042730941801,0.2648359790097974,0.6401249281178594,0.26755727410970115,0.4642857142857143,0.46153846153846156,0.5,1.2431225768417535
1352,1,3353.1562693889473,5314.827050173339,23,24,47,2611.1007680831576,2716.1728166774906,5214.135230782047,0.7160699783280289,0.1224379647206504,0.31692522730577444,0.8571428571428571,0.08333333333333337,0.5,1.2423379322592154
1353,2,3353.1562693889473,5314.827050173339,27,32,42,3032.2166400267965,3565.9087609536355,4664.769927837539,0.4797041795874346,0.4401456862071123,0.21943946892700547,0.5769230769230769,0.6666666666666667,1.0,1.242109847542065
1354,1,3353.1562693889473,5314.827050173339,36,41,43,4002.2049711151362,4554.376493416202,4775.163362258878,0.19933998165620595,0.7451854312392195,0.2390227529225463,0.25,0.5714285714285714,0.5,1.2414053086751147
1355,1,3353.1562693889473,5314.827050173339,28,33,44,3137.7025274042826,3674.525990350825,4885.556796680216,0.4204675979724275,0.506589391518617,0.22860603691808704,0.5714285714285714,0.625,0.5,1.2413773121234173
1356,1,3353.1562693889473,5314.827050173339,34,38,39,3783.143219748014,4223.094015055,4333.538537024931,0.22312618117070995,0.842161311176711,0.1306266748565389,0.17857142857142858,0.4,0.5,1.2411998814896739
1357,1,3353.1562693889473,5314.827050173339,36,41,44,4002.2049711151362,4554.376493416202,4885.556796680216,0.19933998165620595,0.7451854312392195,0.22860603691808704,0.2857142857142857,0.75,0.5,1.2409885926706554
1358,1,3353.1562693889473,5314.827050173339,28,47,49,3137.7025274042826,5214.135230782047,5432.320230462541,0.4204675979724275,0.3715955462318883,0.3659096107974703,0.75,0.19047619047619047,0.5,1.2405918026208336
1359,1,3353.1562693889473,5314.827050173339,21,27,39,2400.9566708944935,3032.2166400267965,4333.538537024931,0.8039626138386076,0.21246514895203275,0.1306266748565389,0.6428571428571429,0.6666666666666667,0.5,1.240149675742417
1360,1,3353.1562693889473,5314.827050173339,22,29,38,2506.028719488826,3243.1884147817696,4223.094015055,0.775016296083318,0.2224921749230939,0.14658747521049556,0.5714285714285714,0.875,0.5,1.2398102319311932
1361,1,3353.1562693889473,5314.827050173339,31,43,46,3457.2915315564455,4775.163362258878,5105.042730941801,0.25825557468797233,0.6401249281178594,0.26755727410970115,0.5357142857142857,0.4,0.5,1.2397949197726756
1362,1,3353.1562693889473,5314.827050173339,21,27,37,2400.9566708944935,3032.2166400267965,4112.649493085068,0.8039626138386076,0.21246514895203275,0.13254827556445223,0.5714285714285714,0.75,0.5,1.2396903240693784
1363,1,3353.1562693889473,5314.827050173339,32,37,39,3565.9087609536355,4112.649493085068,4333.538537024931,0.2765457768488848,0.7745998081650158,0.1306266748565389,0.25,0.5714285714285714,0.5,1.2396294027275823
1364,1,3353.1562693889473,5314.827050173339,22,31,33,2506.028719488826,3457.2915315564455,3674.525990350825,0.775016296083318,0.3269418071689211,0.07660360219013457,0.39285714285714285,0.36363636363636365,0.5,1.2395357314163995
1365,1,3353.1562693889473,5314.827050173339,33,34,49,3674.525990350825,3783.143219748014,5432.320230462541,0.2648359790097974,0.5430330968301214,0.3659096107974703,0.5714285714285714,0.125,0.5,1.2394929723516748
1366,1,3353.1562693889473,5314.827050173339,32,44,48,3565.9087609536355,4885.556796680216,5323.227730622294,0.2765457768488848,0.5425946765571791,0.33917091854449977,0.5714285714285714,0.5,0.5,1.2390256576648493
1367,1,3353.1562693889473,5314.827050173339,29,33,47,3243.1884147817696,3674.525990350825,5214.135230782047,0.3312310163574198,0.506589391518617,0.31692522730577444,0.6428571428571429,0.4444444444444444,0.5,1.2389519843881602
1368,1,3353.1562693889473,5314.827050173339,36,37,42,4002.2049711151362,4112.649493085068,4664.769927837539,0.19933998165620595,0.7745998081650158,0.21943946892700547,0.21428571428571427,0.33333333333333337,0.5,1.2388554492244177
1369,1,3353.1562693889473,5314.827050173339,33,36,44,3674.525990350825,4002.2049711151362,4885.556796680216,0.2648359790097974,0.6770383051533214,0.22860603691808704,0.39285714285714285,0.5454545454545454,0.5,1.2387270743279588
1370,1,3353.1562693889473,5314.827050173339,38,43,47,4223.094015055,4775.163362258878,5214.135230782047,0.20518717830537303,0.6401249281178594,0.31692522730577444,0.32142857142857145,0.8888888888888888,0.5,1.238507174998848
1371,1,3353.1562693889473,5314.827050173339,21,23,42,2400.9566708944935,2611.1007680831576,4664.769927837539,0.8039626138386076,0.13243780646032907,0.21943946892700547,0.75,0.19047619047619047,0.5,1.2384589368449896
1372,2,3353.1562693889473,5314.827050173339,22,27,38,2506.028719488826,3032.2166400267965,4223.094015055,0.775016296083318,0.21246514895203275,0.14658747521049556,0.6153846153846154,0.625,1.0,1.2382996894766154
1373,1,3353.1562693889473,5314.827050173339,31,36,42,3457.2915315564455,4002.2049711151362,4664.769927837539,0.25825557468797233,0.6770383051533214,0.21943946892700547,0.39285714285714285,0.9090909090909091,0.5,1.2375255565605068
1374,1,3353.1562693889473,5314.827050173339,23,26,46,2611.1007680831576,2926.7307526493096,5105.042730941801,0.7160699783280289,0.16245163596650222,0.26755727410970115,0.8214285714285714,0.26086956521739135,0.5,1.2372279567272135
1375,1,3353.1562693889473,5314.827050173339,27,48,49,3032.2166400267965,5323.227730622294,5432.320230462541,0.4797041795874346,0.31,0.3659096107974703,0.7857142857142857,0.09090909090909094,0.5,1.2371072968784114
1376,1,3353.1562693889473,5314.827050173339,21,22,43,2400.9566708944935,2506.028719488826,4775.163362258878,0.8039626138386076,0.11243764820000791,0.2390227529225463,0.7857142857142857,0.09090909090909094,0.5,1.2369165214546682
1377,1,3353.1562693889473,5314.827050173339,34,37,41,3783.143219748014,4112.649493085068,4554.376493416202,0.22312618117070995,0.7745998081650158,0.16985618493146473,0.25,0.8571428571428572,0.5,1.2368678885529047
1378,1,3353.1562693889473,5314.827050173339,27,31,48,3032.2166400267965,3457.2915315564455,5323.227730622294,0.4797041795874346,0.3269418071689211,0.33917091854449977,0.75,0.38095238095238093,0.5,1.2360550005389508
1379,1,3353.1562693889473,5314.827050173339,27,34,39,3032.2166400267965,3783.143219748014,4333.538537024931,0.4797041795874346,0.5430330968301214,0.1306266748565389,0.42857142857142855,0.8333333333333334,0.5,1.2359829988931423
1380,1,3353.1562693889473,5314.827050173339,34,41,42,3783.143219748014,4554.376493416202,4664.769927837539,0.22312618117070995,0.7451854312392195,0.21943946892700547,0.2857142857142857,0.25,0.5,1.2356082241940778
1381,1,3353.1562693889473,5314.827050173339,27,32,44,3032.2166400267965,3565.9087609536355,4885.556796680216,0.4797041795874346,0.4401456862071123,0.22860603691808704,0.6071428571428571,0.5882352941176471,0.5,1.2355567430487682
1382,1,3353.1562693889473,5314.827050173339,26,33,39,2926.7307526493096,3674.525990350825,4333.538537024931,0.5089407612024421,0.506589391518617,0.1306266748565389,0.4642857142857143,0.9230769230769231,0.5,1.2352227616435318
1383,1,3353.1562693889473,5314.827050173339,23,27,42,2611.1007680831576,3032.2166400267965,4664.769927837539,0.7160699783280289,0.21246514895203275,0.21943946892700547,0.6785714285714286,0.42105263157894735,0.5,1.2341024157559393
1384,1,3353.1562693889473,5314.827050173339,39,41,46,4333.538537024931,4554.376493416202,5105.042730941801,0.16311077662995666,0.7451854312392195,0.26755727410970115,0.25,0.5714285714285714,0.5,1.2337106248360201
1385,2,3353.1562693889473,5314.827050173339,27,33,38,3032.2166400267965,3674.525990350825,4223.094015055,0.4797041795874346,0.506589391518617,0.14658747521049556,0.4230769230769231,0.9090909090909091,1.0,1.2330908365263376
1386,1,3353.1562693889473,5314.827050173339,21,24,42,2400.9566708944935,2716.1728166774906,4664.769927837539,0.8039626138386076,0.1224379647206504,0.21943946892700547,0.75,0.2857142857142857,0.5,1.2322686189148346
1387,1,3353.1562693889473,5314.827050173339,36,43,47,4002.2049711151362,4775.163362258878,5214.135230782047,0.19933998165620595,0.6401249281178594,0.31692522730577444,0.39285714285714285,0.7272727272727273,0.5,1.23190961759932
1388,1,3353.1562693889473,5314.827050173339,22,31,34,2506.028719488826,3457.2915315564455,3783.143219748014,0.775016296083318,0.3269418071689211,0.06053673923124997,0.42857142857142855,0.5,0.5,1.231780556769203
1389,1,3353.1562693889473,5314.827050173339,24,32,36,2716.1728166774906,3565.9087609536355,4002.2049711151362,0.6271236605727392,0.4401456862071123,0.08850907591840888,0.42857142857142855,0.6666666666666667,0.5,1.2317308036506411
1390,1,3353.1562693889473,5314.827050173339,33,37,38,3674.525990350825,4112.649493085068,4223.094015055,0.2648359790097974,0.7745998081650158,0.14658747521049556,0.17857142857142858,0.4,0.5,1.231308976671023
1391,1,3353.1562693889473,5314.827050173339,34,36,46,3783.143219748014,4002.2049711151362,5105.042730941801,0.22312618117070995,0.6770383051533214,0.26755727410970115,0.42857142857142855,0.33333333333333337,0.5,1.23034080805278
1392,1,3353.1562693889473,5314.827050173339,28,33,42,3137.7025274042826,3674.525990350825,4664.769927837539,0.4204675979724275,0.506589391518617,0.21943946892700547,0.5,0.7142857142857143,0.5,1.2300678869894783
1393,1,3353.1562693889473,5314.827050173339,22,28,39,2506.028719488826,3137.7025274042826,4333.538537024931,0.775016296083318,0.23247866193756336,0.1306266748565389,0.6071428571428571,0.7058823529411764,0.5,1.2299283555664957
1394,1,3353.1562693889473,5314.827050173339,22,28,37,2506.028719488826,3137.7025274042826,4112.649493085068,0.775016296083318,0.23247866193756336,0.13254827556445223,0.5357142857142857,0.8,0.5,1.2299003764424765
1395,1,3353.1562693889473,5314.827050173339,32,34,48,3565.9087609536355,3783.143219748014,5323.227730622294,0.2765457768488848,0.5430330968301214,0.33917091854449977,0.5714285714285714,0.25,0.5,1.2294640779377917
1396,1,3353.1562693889473,5314.827050173339,21,22,44,2400.9566708944935,2506.028719488826,4885.556796680216,0.8039626138386076,0.11243764820000791,0.22860603691808704,0.8214285714285714,0.08695652173913049,0.5,1.2291988455405531
1397,1,3353.1562693889473,5314.827050173339,29,34,46,3243.1884147817696,3783.143219748014,5105.042730941801,0.3312310163574198,0.5430330968301214,0.26755727410970115,0.6071428571428571,0.5882352941176471,0.5,1.2289222276333764
1398,1,3353.1562693889473,5314.827050173339,33,37,39,3674.525990350825,4112.649493085068,4333.538537024931,0.2648359790097974,0.7745998081650158,0.1306266748565389,0.21428571428571427,0.6666666666666667,0.5,1.2288719858408756
1399,1,3353.1562693889473,5314.827050173339,33,36,42,3674.525990350825,4002.2049711151362,4664.769927837539,0.2648359790097974,0.6770383051533214,0.21943946892700547,0.32142857142857145,0.6666666666666667,0.5,1.2286947054710766
1400,1,3353.1562693889473,5314.827050173339,21,26,41,2400.9566708944935,2926.7307526493096,4554.376493416202,0.8039626138386076,0.16245163596650222,0.16985618493146473,0.7142857142857143,0.5,0.5,1.2284132918794317
1401,1,3353.1562693889473,5314.827050173339,37,41,42,4112.649493085068,4554.376493416202,4664.769927837539,0.21726357998078957,0.7451854312392195,0.21943946892700547,0.17857142857142858,0.4,0.5,1.2271741944327288
1402,2,3353.1562693889473,5314.827050173339,28,47,48,3137.7025274042826,5214.135230782047,5323.227730622294,0.4204675979724275,0.3715955462318883,0.33917091854449977,0.7692307692307693,0.09999999999999998,1.0,1.2267725242872771
1403,1,3353.1562693889473,5314.827050173339,42,43,49,4664.769927837539,4775.163362258878,5432.320230462541,0.1735514422239232,0.6401249281178594,0.3659096107974703,0.25,0.2857142857142857,0.5,1.226014552567824
1404,1,3353.1562693889473,5314.827050173339,31,37,38,3457.2915315564455,4112.649493085068,4223.094015055,0.25825557468797233,0.7745998081650158,0.14658747521049556,0.25,0.2857142857142857,0.5,1.225871429492055
1405,1,3353.1562693889473,5314.827050173339,33,44,48,3674.525990350825,4885.556796680216,5323.227730622294,0.2648359790097974,0.5425946765571791,0.33917091854449977,0.5357142857142857,0.5333333333333333,0.5,1.2257920503019524
1406,2,3353.1562693889473,5314.827050173339,37,42,43,4112.649493085068,4664.769927837539,4775.163362258878,0.21726357998078957,0.7076551796785397,0.2390227529225463,0.23076923076923078,0.33333333333333337,1.0,1.2257363843767477
1407,1,3353.1562693889473,5314.827050173339,22,23,43,2506.028719488826,2611.1007680831576,4775.163362258878,0.775016296083318,0.13243780646032907,0.2390227529225463,0.75,0.09523809523809523,0.5,1.2252863792757172
1408,1,3353.1562693889473,5314.827050173339,22,29,37,2506.028719488826,3243.1884147817696,4112.649493085068,0.775016296083318,0.2224921749230939,0.13254827556445223,0.5357142857142857,0.9333333333333333,0.5,1.2252472227613405
1409,1,3353.1562693889473,5314.827050173339,22,29,39,2506.028719488826,3243.1884147817696,4333.538537024931,0.775016296083318,0.2224921749230939,0.1306266748565389,0.6071428571428571,0.8235294117647058,0.5,1.2246477509049676
1410,1,3353.1562693889473,5314.827050173339,27,32,42,3032.2166400267965,3565.9087609536355,4664.769927837539,0.4797041795874346,0.4401456862071123,0.21943946892700547,0.5357142857142857,0.6666666666666667,0.5,1.2238131442453617
1411,1,3353.1562693889473,5314.827050173339,26,33,37,2926.7307526493096,3674.525990350825,4112.649493085068,0.5089407612024421,0.506589391518617,0.13254827556445223,0.39285714285714285,0.7272727272727273,0.5,1.2235979088049918
1412,1,3353.1562693889473,5314.827050173339,27,34,37,3032.2166400267965,3783.143219748014,4112.649493085068,0.4797041795874346,0.5430330968301214,0.13254827556445223,0.35714285714285715,0.6,0.5,1.2228569805534366
1413,2,3353.1562693889473,5314.827050173339,22,27,37,2506.028719488826,3032.2166400267965,4112.649493085068,0.775016296083318,0.21246514895203275,0.13254827556445223,0.5769230769230769,0.6666666666666667,1.0,1.2228502334203157
1414,2,3353.1562693889473,5314.827050173339,22,23,42,2506.028719488826,2611.1007680831576,4664.769927837539,0.775016296083318,0.13243780646032907,0.21943946892700547,0.7692307692307693,0.09999999999999998,1.0,1.222432033009114
1415,1,3353.1562693889473,5314.827050173339,28,34,41,3137.7025274042826,3783.143219748014,4554.376493416202,0.4204675979724275,0.5430330968301214,0.16985618493146473,0.4642857142857143,0.9230769230769231,0.5,1.2224228137999475
1416,1,3353.1562693889473,5314.827050173339,31,44,48,3457.2915315564455,4885.556796680216,5323.227730622294,0.25825557468797233,0.5425946765571791,0.33917091854449977,0.6071428571428571,0.47058823529411764,0.5,1.2224161277728443
1417,1,3353.1562693889473,5314.827050173339,36,38,39,4002.2049711151362,4223.094015055,4333.538537024931,0.19933998165620595,0.842161311176711,0.1306266748565389,0.10714285714285714,0.6666666666666667,0.5,1.222366062927551
1418,1,3353.1562693889473,5314.827050173339,29,32,49,3243.1884147817696,3565.9087609536355,5432.320230462541,0.3312310163574198,0.4401456862071123,0.3659096107974703,0.7142857142857143,0.30000000000000004,0.5,1.2214291705048597
1419,1,3353.1562693889473,5314.827050173339,31,37,39,3457.2915315564455,4112.649493085068,4333.538537024931,0.25825557468797233,0.7745998081650158,0.1306266748565389,0.2857142857142857,0.5,0.5,1.22133920056667
1420,1,3353.1562693889473,5314.827050173339,24,31,41,2716.1728166774906,3457.2915315564455,4554.376493416202,0.6271236605727392,0.3269418071689211,0.16985618493146473,0.6071428571428571,0.8235294117647058,0.5,1.2204342577151417
1421,1,3353.1562693889473,5314.827050173339,41,42,47,4554.376493416202,4664.769927837539,5214.135230782047,0.15009642180590252,0.7076551796785397,0.31692522730577444,0.21428571428571427,0.33333333333333337,0.5,1.2201530192664072
1422,1,3353.1562693889473,5314.827050173339,21,28,36,2400.9566708944935,3137.7025274042826,4002.2049711151362,0.8039626138386076,0.23247866193756336,0.08850907591840888,0.5357142857142857,0.9333333333333333,0.5,1.220140827885056
1423,1,3353.1562693889473,5314.827050173339,22,27,38,2506.028719488826,3032.2166400267965,4223.094015055,0.775016296083318,0.21246514895203275,0.14658747521049556,0.5714285714285714,0.625,0.5,1.219783205960132
1424,1,3353.1562693889473,5314.827050173339,24,28,46,2716.1728166774906,3137.7025274042826,5105.042730941801,0.6271236605727392,0.23247866193756336,0.26755727410970115,0.7857142857142857,0.36363636363636365,0.5,1.2195621940226011
1425,1,3353.1562693889473,5314.827050173339,34,42,43,3783.143219748014,4664.769927837539,4775.163362258878,0.22312618117070995,0.7076551796785397,0.2390227529225463,0.32142857142857145,0.2222222222222222,0.5,1.2194072883749707
1426,1,3353.1562693889473,5314.827050173339,28,46,47,3137.7025274042826,5105.042730941801,5214.135230782047,0.4204675979724275,0.40832998561419354,0.31692522730577444,0.6785714285714286,0.10526315789473684,0.5,1.2192190514938992
1427,1,3353.1562693889473,5314.827050173339,22,24,43,2506.028719488826,2716.1728166774906,4775.163362258878,0.775016296083318,0.1224379647206504,0.2390227529225463,0.75,0.19047619047619047,0.5,1.2190960613455624
1428,1,3353.1562693889473,5314.827050173339,24,26,48,2716.1728166774906,2926.7307526493096,5323.227730622294,0.6271236605727392,0.16245163596650222,0.33917091854449977,0.8571428571428571,0.16666666666666663,0.5,1.218984310321836
1429,1,3353.1562693889473,5314.827050173339,34,42,44,3783.143219748014,4664.769927837539,4885.556796680216,0.22312618117070995,0.7076551796785397,0.22860603691808704,0.35714285714285715,0.4,0.5,1.2189588263387652
1430,1,3353.1562693889473,5314.827050173339,39,43,48,4333.538537024931,4775.163362258878,5323.227730622294,0.16311077662995666,0.6401249281178594,0.33917091854449977,0.32142857142857145,0.8888888888888888,0.5,1.218676464562157
1431,1,3353.1562693889473,5314.827050173339,31,34,48,3457.2915315564455,3783.143219748014,5323.227730622294,0.25825557468797233,0.5430330968301214,0.33917091854449977,0.6071428571428571,0.3529411764705882,0.5,1.2181486656928453
1432,1,3353.1562693889473,5314.827050173339,22,23,44,2506.028719488826,2611.1007680831576,4885.556796680216,0.775016296083318,0.13243780646032907,0.22860603691808704,0.7857142857142857,0.09090909090909094,0.5,1.2175536459552407
1433,1,3353.1562693889473,5314.827050173339,32,33,49,3565.9087609536355,3674.525990350825,5432.320230462541,0.2765457768488848,0.506589391518617,0.3659096107974703,0.6071428571428571,0.11764705882352944,0.5,1.2173220900893416
1434,1,3353.1562693889473,5314.827050173339,38,41,42,4223.094015055,4554.376493416202,4664.769927837539,0.20518717830537303,0.7451854312392195,0.21943946892700547,0.14285714285714285,0.5,0.5,1.2162406499001692
1435,1,3353.1562693889473,5314.827050173339,22,31,32,2506.028719488826,3457.2915315564455,3565.9087609536355,0.775016296083318,0.3269418071689211,0.06267046514901907,0.35714285714285715,0.19999999999999996,0.5,1.2161999969726864
1436,1,3353.1562693889473,5314.827050173339,34,44,49,3783.143219748014,4885.556796680216,5432.320230462541,0.22312618117070995,0.5425946765571791,0.3659096107974703,0.5357142857142857,0.6666666666666667,0.5,1.2161542780491688
1437,1,3353.1562693889473,5314.827050173339,27,33,38,3032.2166400267965,3674.525990350825,4223.094015055,0.4797041795874346,0.506589391518617,0.14658747521049556,0.39285714285714285,0.9090909090909091,0.5,1.215673254108755
1438,1,3353.1562693889473,5314.827050173339,21,22,42,2400.9566708944935,2506.028719488826,4664.769927837539,0.8039626138386076,0.11243764820000791,0.21943946892700547,0.75,0.09523809523809523,0.5,1.2146492547751446
1439,2,3353.1562693889473,5314.827050173339,42,43,48,4664.769927837539,4775.163362258878,5323.227730622294,0.1735514422239232,0.6401249281178594,0.33917091854449977,0.23076923076923078,0.33333333333333337,1.0,1.2146421606811544
1440,1,3353.1562693889473,5314.827050173339,23,31,36,2611.1007680831576,3457.2915315564455,4002.2049711151362,0.7160699783280289,0.3269418071689211,0.08850907591840888,0.4642857142857143,0.7692307692307692,0.5,1.2144329493274466
1441,1,3353.1562693889473,5314.827050173339,29,44,46,3243.1884147817696,4885.556796680216,5105.042730941801,0.3312310163574198,0.5425946765571791,0.26755727410970115,0.6071428571428571,0.23529411764705888,0.5,1.214366160301611
1442,1,3353.1562693889473,5314.827050173339,41,43,49,4554.376493416202,4775.163362258878,5432.320230462541,0.15009642180590252,0.6401249281178594,0.3659096107974703,0.2857142857142857,0.5,0.5,1.213988103578375
1443,1,3353.1562693889473,5314.827050173339,39,41,43,4333.538537024931,4554.376493416202,4775.163362258878,0.16311077662995666,0.7451854312392195,0.2390227529225463,0.14285714285714285,1.0,0.5,1.2137475322202937
1444,1,3353.1562693889473,5314.827050173339,29,36,38,3243.1884147817696,4002.2049711151362,4223.094015055,0.3312310163574198,0.6770383051533214,0.14658747521049556,0.32142857142857145,0.4444444444444444,0.5,1.2133488602133002
1445,2,3353.1562693889473,5314.827050173339,38,42,43,4223.094015055,4664.769927837539,4775.163362258878,0.20518717830537303,0.7076551796785397,0.2390227529225463,0.19230769230769232,0.4,1.0,1.2132497262910744
1446,1,3353.1562693889473,5314.827050173339,24,29,46,2716.1728166774906,3243.1884147817696,5105.042730941801,0.6271236605727392,0.2224921749230939,0.26755727410970115,0.7857142857142857,0.4545454545454546,0.5,1.213212070644495
1447,1,3353.1562693889473,5314.827050173339,28,32,46,3137.7025274042826,3565.9087609536355,5105.042730941801,0.4204675979724275,0.4401456862071123,0.26755727410970115,0.6428571428571429,0.4444444444444444,0.5,1.21237690749559
1448,1,3353.1562693889473,5314.827050173339,27,31,47,3032.2166400267965,3457.2915315564455,5214.135230782047,0.4797041795874346,0.3269418071689211,0.31692522730577444,0.7142857142857143,0.4,0.5,1.2117140712049872
1449,2,3353.1562693889473,5314.827050173339,27,33,37,3032.2166400267965,3674.525990350825,4112.649493085068,0.4797041795874346,0.506589391518617,0.13254827556445223,0.38461538461538464,0.8,1.0,1.2116110774397348
1450,1,3353.1562693889473,5314.827050173339,37,42,44,4112.649493085068,4664.769927837539,4885.556796680216,0.21726357998078957,0.7076551796785397,0.22860603691808704,0.25,0.5714285714285714,0.5,1.2113819394345593
1451,1,3353.1562693889473,5314.827050173339,22,24,44,2506.028719488826,2716.1728166774906,4885.556796680216,0.775016296083318,0.1224379647206504,0.22860603691808704,0.7857142857142857,0.18181818181818177,0.5,1.2111901678519257
1452,1,3353.1562693889473,5314.827050173339,33,34,48,3674.525990350825,3783.143219748014,5323.227730622294,0.2648359790097974,0.5430330968301214,0.33917091854449977,0.5357142857142857,0.1333333333333333,0.5,1.2102304705748947
1453,1,3353.1562693889473,5314.827050173339,21,29,36,2400.9566708944935,3243.1884147817696,4002.2049711151362,0.8039626138386076,0.2224921749230939,0.08850907591840888,0.5357142857142857,0.9333333333333333,0.5,1.2101543408705866
1454,1,3353.1562693889473,5314.827050173339,32,44,47,3565.9087609536355,4885.556796680216,5214.135230782047,0.2765457768488848,0.5425946765571791,0.31692522730577444,0.5357142857142857,0.4,0.5,1.2099228235689812
1455,1,3353.1562693889473,5314.827050173339,36,41,42,4002.2049711151362,4554.376493416202,4664.769927837539,0.19933998165620595,0.7451854312392195,0.21943946892700547,0.21428571428571427,0.33333333333333337,0.5,1.2094410722986213
1456,1,3353.1562693889473,5314.827050173339,37,42,43,4112.649493085068,4664.769927837539,4775.163362258878,0.21726357998078957,0.7076551796785397,0.2390227529225463,0.21428571428571427,0.33333333333333337,0.5,1.2094177030580662
1457,1,3353.1562693889473,5314.827050173339,26,32,41,2926.7307526493096,3565.9087609536355,4554.376493416202,0.5089407612024421,0.4401456862071123,0.16985618493146473,0.5357142857142857,0.8,0.5,1.208799775198162
1458,1,3353.1562693889473,5314.827050173339,37,44,49,4112.649493085068,4885.556796680216,5432.320230462541,0.21726357998078957,0.5425946765571791,0.3659096107974703,0.42857142857142855,0.8333333333333334,0.5,1.2083869149544866
1459,1,3353.1562693889473,5314.827050173339,39,42,46,4333.538537024931,4664.769927837539,5105.042730941801,0.16311077662995666,0.7076551796785397,0.26755727410970115,0.25,0.8571428571428572,0.5,1.2076089447039118
1460,1,3353.1562693889473,5314.827050173339,28,47,48,3137.7025274042826,5214.135230782047,5323.227730622294,0.4204675979724275,0.3715955462318883,0.33917091854449977,0.7142857142857143,0.09999999999999998,0.5,1.2073769198916726
1461,1,3353.1562693889473,5314.827050173339,23,28,41,2611.1007680831576,3137.7025274042826,4554.376493416202,0.7160699783280289,0.23247866193756336,0.16985618493146473,0.6428571428571429,0.5555555555555556,0.5,1.2070556188478505
1462,2,3353.1562693889473,5314.827050173339,32,33,48,3565.9087609536355,3674.525990350825,5323.227730622294,0.2765457768488848,0.506589391518617,0.33917091854449977,0.6153846153846154,0.125,1.0,1.2065368561427707
1463,1,3353.1562693889473,5314.827050173339,29,36,39,3243.1884147817696,4002.2049711151362,4333.538537024931,0.3312310163574198,0.6770383051533214,0.1306266748565389,0.35714285714285715,0.6,0.5,1.2064674249387084
1464,1,3353.1562693889473,5314.827050173339,27,33,39,3032.2166400267965,3674.525990350825,4333.538537024931,0.4797041795874346,0.506589391518617,0.1306266748565389,0.42857142857142855,1.0,0.5,1.2062059602483048
1465,1,3353.1562693889473,5314.827050173339,31,33,49,3457.2915315564455,3674.525990350825,5432.320230462541,0.25825557468797233,0.506589391518617,0.3659096107974703,0.6428571428571429,0.2222222222222222,0.5,1.20607203732152
1466,1,3353.1562693889473,5314.827050173339,22,27,39,2506.028719488826,3032.2166400267965,4333.538537024931,0.775016296083318,0.21246514895203275,0.1306266748565389,0.6071428571428571,0.5882352941176471,0.5,1.2052089602280238
1467,1,3353.1562693889473,5314.827050173339,32,34,47,3565.9087609536355,3783.143219748014,5214.135230782047,0.2765457768488848,0.5430330968301214,0.31692522730577444,0.5357142857142857,0.2666666666666667,0.5,1.20502791050859
1468,1,3353.1562693889473,5314.827050173339,22,27,37,2506.028719488826,3032.2166400267965,4112.649493085068,0.775016296083318,0.21246514895203275,0.13254827556445223,0.5357142857142857,0.6666666666666667,0.5,1.2045535301236123
