protocol,protocol_desc,model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,repeat_idx,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,is_selected
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,9,4,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [32]}",0.9995511168193546,0.9230597180766417,0.9993584656762271,0.00030495628451039094,1.0430461384692937,0.31347838959777846,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,0,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9987600659175391,1.1286431471254874,0.9991406849231659,0.00030003525347097867,1.1537471760656484,0.23138497331121086,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,1,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9995331861552438,0.8033826264505036,0.9991406849231659,0.00030003525347097867,1.1537471760656484,0.23138497331121086,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,2,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9988384203411849,1.4387424216310327,0.9991406849231659,0.00030003525347097867,1.1537471760656484,0.23138497331121086,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,3,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9991919269437288,1.3707314735327285,0.9991406849231659,0.00030003525347097867,1.1537471760656484,0.23138497331121086,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,10,4,200,43,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32]}",0.9993798252581335,1.027236211588489,0.9991406849231659,0.00030003525347097867,1.1537471760656484,0.23138497331121086,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,0,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9996729907837978,0.6331297976441344,0.9992050213479248,0.00046720222512339297,1.1695709412885225,0.4540413196392945,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,1,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9995018791676971,0.8705711199795556,0.9992050213479248,0.00046720222512339297,1.1695709412885225,0.4540413196392945,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,2,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9986088329550696,1.5859563951188724,0.9992050213479248,0.00046720222512339297,1.1695709412885225,0.4540413196392945,0
random_interp,随机联合分层切分（规则网格内插值评估）,MLP,forward,MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,11,3,200,43,"{""alpha"": 0.001, ""hidden_layer_sizes"": [32]}",0.9986653946000206,1.8220529829218945,0.9992050213479248,0.00046720222512339297,1.1695709412885225,0.4540413196392945,0
