rank,low_opening,mid_opening,high_opening,selected_min_distance,low_estimated_mass,mid_estimated_mass,high_estimated_mass,low_role_score,mid_role_score,high_role_score,spacing_score,balance_score,distance_bonus,total_score
2806,25,34,41,1,2821.244865271823,3783.143219748014,4554.376493416202,0.5381773428174496,0.5430330968301214,0.16985618493146473,0.5333333333333333,0.875,0.03333333333333333,1.329733291245702
2807,21,30,45,1,2400.9566708944935,3348.674302159256,4995.950231101554,0.8039626138386076,0.2125056879086245,0.21818932091362778,0.8,0.75,0.03333333333333333,1.3296576226608599
2808,25,35,40,25,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.8333333333333334,1.3295937125616664
2809,30,40,45,20,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.6666666666666666,1.3295661051226064
2810,25,32,46,1,2821.244865271823,3565.9087609536355,5105.042730941801,0.5381773428174496,0.4401456862071123,0.26755727410970115,0.7,0.6666666666666667,0.03333333333333333,1.3295469698009297
2811,22,32,33,1,2506.028719488826,3565.9087609536355,3674.525990350825,0.775016296083318,0.4401456862071123,0.07660360219013457,0.36666666666666664,0.18181818181818177,0.03333333333333333,1.3293716450866255
2812,30,37,43,2,3348.674302159256,4112.649493085068,4775.163362258878,0.24199443474241253,0.7745998081650158,0.2390227529225463,0.43333333333333335,0.9230769230769231,0.06666666666666667,1.3292067394197182
2813,33,38,41,1,3674.525990350825,4223.094015055,4554.376493416202,0.2648359790097974,0.842161311176711,0.16985618493146473,0.26666666666666666,0.75,0.03333333333333333,1.3291868084513065
2814,37,38,43,1,4112.649493085068,4223.094015055,4775.163362258878,0.21726357998078957,0.842161311176711,0.2390227529225463,0.2,0.33333333333333337,0.03333333333333333,1.3287809774133803
2815,25,35,40,24,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.8,1.3285937125616665
2816,30,40,45,19,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.6333333333333333,1.3285661051226063
2817,36,37,47,1,4002.2049711151362,4112.649493085068,5214.135230782047,0.19933998165620595,0.7745998081650158,0.31692522730577444,0.36666666666666664,0.18181818181818177,0.03333333333333333,1.3284710777330568
2818,21,27,44,1,2400.9566708944935,3032.2166400267965,4885.556796680216,0.8039626138386076,0.21246514895203275,0.22860603691808704,0.7666666666666667,0.5217391304347826,0.03333333333333333,1.328236698259452
2819,30,37,43,1,3348.674302159256,4112.649493085068,4775.163362258878,0.24199443474241253,0.7745998081650158,0.2390227529225463,0.43333333333333335,0.9230769230769231,0.03333333333333333,1.3282067394197181
2820,36,41,47,1,4002.2049711151362,4554.376493416202,5214.135230782047,0.19933998165620595,0.7451854312392195,0.31692522730577444,0.36666666666666664,0.9090909090909091,0.03333333333333333,1.3281476098981697
2821,25,35,40,23,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.7666666666666667,1.3275937125616664
2822,30,40,45,18,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.6,1.3275661051226064
2823,33,37,44,1,3674.525990350825,4112.649493085068,4885.556796680216,0.2648359790097974,0.7745998081650158,0.22860603691808704,0.36666666666666664,0.7272727272727273,0.03333333333333333,1.3274660665171427
2824,22,28,43,2,2506.028719488826,3137.7025274042826,4775.163362258878,0.775016296083318,0.23247866193756336,0.2390227529225463,0.7,0.5714285714285714,0.06666666666666667,1.3273748538005707
2825,22,31,38,1,2506.028719488826,3457.2915315564455,4223.094015055,0.775016296083318,0.3269418071689211,0.14658747521049556,0.5333333333333333,0.875,0.03333333333333333,1.327212245129401
2826,21,30,42,1,2400.9566708944935,3348.674302159256,4664.769927837539,0.8039626138386076,0.2125056879086245,0.21943946892700547,0.7,0.8571428571428572,0.03333333333333333,1.3271934849599516
2827,29,35,48,1,3243.1884147817696,3891.760449145204,5323.227730622294,0.3312310163574198,0.5794768021416262,0.33917091854449977,0.6333333333333333,0.631578947368421,0.03333333333333333,1.3268085616049492
2828,25,46,47,1,2821.244865271823,5105.042730941801,5214.135230782047,0.5381773428174496,0.40832998561419354,0.31692522730577444,0.7333333333333333,0.09090909090909094,0.03333333333333333,1.3267355860404477
2829,25,35,40,22,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.7333333333333333,1.3265937125616665
2830,30,40,45,17,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.5666666666666667,1.3265661051226063
2831,24,33,37,1,2716.1728166774906,3674.525990350825,4112.649493085068,0.6271236605727392,0.506589391518617,0.13254827556445223,0.43333333333333335,0.6153846153846154,0.03333333333333333,1.3265433789378598
2832,22,28,43,1,2506.028719488826,3137.7025274042826,4775.163362258878,0.775016296083318,0.23247866193756336,0.2390227529225463,0.7,0.5714285714285714,0.03333333333333333,1.3263748538005706
2833,31,40,45,1,3457.2915315564455,4443.983058994864,4995.950231101554,0.25825557468797233,0.7827156827998993,0.21818932091362778,0.4666666666666667,0.7142857142857143,0.03333333333333333,1.3260653403062614
2834,29,36,43,1,3243.1884147817696,4002.2049711151362,4775.163362258878,0.3312310163574198,0.6770383051533214,0.2390227529225463,0.4666666666666667,1.0,0.03333333333333333,1.325625407766621
2835,26,44,45,1,2926.7307526493096,4885.556796680216,4995.950231101554,0.5089407612024421,0.5425946765571791,0.21818932091362778,0.6333333333333333,0.10526315789473684,0.03333333333333333,1.3256019516557052
2836,25,35,40,21,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.7,1.3255937125616664
2837,30,40,45,16,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.5333333333333333,1.3255661051226064
2838,32,43,48,2,3565.9087609536355,4775.163362258878,5323.227730622294,0.2765457768488848,0.6401249281178594,0.33917091854449977,0.5333333333333333,0.625,0.06666666666666667,1.3255082901779105
2839,28,32,50,2,3137.7025274042826,3565.9087609536355,5541.412730302787,0.4204675979724275,0.4401456862071123,0.38916986381603175,0.7333333333333333,0.36363636363636365,0.06666666666666667,1.3249952692076927
2840,30,43,49,1,3348.674302159256,4775.163362258878,5432.320230462541,0.24199443474241253,0.6401249281178594,0.3659096107974703,0.6333333333333333,0.631578947368421,0.03333333333333333,1.3249587982191455
2841,27,36,37,1,3032.2166400267965,4002.2049711151362,4112.649493085068,0.4797041795874346,0.6770383051533214,0.13254827556445223,0.3333333333333333,0.19999999999999996,0.03333333333333333,1.3249574269718747
2842,23,27,47,2,2611.1007680831576,3032.2166400267965,5214.135230782047,0.7160699783280289,0.21246514895203275,0.31692522730577444,0.8,0.33333333333333337,0.06666666666666667,1.3247936879191695
2843,25,35,40,20,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.6666666666666666,1.3245937125616665
2844,30,40,45,15,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.5,1.3245661051226063
2845,27,46,49,1,3032.2166400267965,5105.042730941801,5432.320230462541,0.4797041795874346,0.40832998561419354,0.3659096107974703,0.7333333333333333,0.2727272727272727,0.03333333333333333,1.3245195335748559
2846,32,43,48,1,3565.9087609536355,4775.163362258878,5323.227730622294,0.2765457768488848,0.6401249281178594,0.33917091854449977,0.5333333333333333,0.625,0.03333333333333333,1.3245082901779104
2847,24,29,50,1,2716.1728166774906,3243.1884147817696,5541.412730302787,0.6271236605727392,0.2224921749230939,0.38916986381603175,0.8666666666666667,0.3846153846153846,0.03333333333333333,1.3245036480298134
2848,26,33,44,1,2926.7307526493096,3674.525990350825,4885.556796680216,0.5089407612024421,0.506589391518617,0.22860603691808704,0.6,0.7777777777777778,0.03333333333333333,1.3242473007502573
2849,23,26,49,1,2611.1007680831576,2926.7307526493096,5432.320230462541,0.7160699783280289,0.16245163596650222,0.3659096107974703,0.8666666666666667,0.23076923076923073,0.03333333333333333,1.3239953276561038
2850,28,32,50,1,3137.7025274042826,3565.9087609536355,5541.412730302787,0.4204675979724275,0.4401456862071123,0.38916986381603175,0.7333333333333333,0.36363636363636365,0.03333333333333333,1.3239952692076926
2851,23,27,47,1,2611.1007680831576,3032.2166400267965,5214.135230782047,0.7160699783280289,0.21246514895203275,0.31692522730577444,0.8,0.33333333333333337,0.03333333333333333,1.3237936879191694
2852,31,37,45,1,3457.2915315564455,4112.649493085068,4995.950231101554,0.25825557468797233,0.7745998081650158,0.21818932091362778,0.4666666666666667,0.8571428571428572,0.03333333333333333,1.3236637513856635
2853,25,35,40,19,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.6333333333333333,1.3235937125616664
2854,30,40,45,14,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.4666666666666667,1.3235661051226064
2855,30,37,44,1,3348.674302159256,4112.649493085068,4885.556796680216,0.24199443474241253,0.7745998081650158,0.22860603691808704,0.4666666666666667,1.0,0.03333333333333333,1.3235336131588489
2856,29,40,41,1,3243.1884147817696,4443.983058994864,4554.376493416202,0.3312310163574198,0.7827156827998993,0.16985618493146473,0.4,0.16666666666666663,0.03333333333333333,1.3234695507554504
2857,30,41,46,1,3348.674302159256,4554.376493416202,5105.042730941801,0.24199443474241253,0.7451854312392195,0.26755727410970115,0.5333333333333333,0.625,0.03333333333333333,1.3234038067579996
2858,26,46,48,1,2926.7307526493096,5105.042730941801,5323.227730622294,0.5089407612024421,0.40832998561419354,0.33917091854449977,0.7333333333333333,0.18181818181818177,0.03333333333333333,1.3233810593005293
2859,32,40,42,2,3565.9087609536355,4443.983058994864,4664.769927837539,0.2765457768488848,0.7827156827998993,0.21943946892700547,0.3333333333333333,0.4,0.06666666666666667,1.3233675952424562
2860,36,38,43,1,4002.2049711151362,4223.094015055,4775.163362258878,0.19933998165620595,0.842161311176711,0.2390227529225463,0.23333333333333334,0.5714285714285714,0.03333333333333333,1.3230478552792728
2861,21,24,47,1,2400.9566708944935,2716.1728166774906,5214.135230782047,0.8039626138386076,0.1224379647206504,0.31692522730577444,0.8666666666666667,0.23076923076923073,0.03333333333333333,1.3228899084291348
2862,25,35,40,18,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.6,1.3225937125616665
2863,30,40,45,13,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.43333333333333335,1.3225661051226063
2864,32,40,42,1,3565.9087609536355,4443.983058994864,4664.769927837539,0.2765457768488848,0.7827156827998993,0.21943946892700547,0.3333333333333333,0.4,0.03333333333333333,1.322367595242456
2865,22,32,34,1,2506.028719488826,3565.9087609536355,3783.143219748014,0.775016296083318,0.4401456862071123,0.06053673923124997,0.4,0.33333333333333337,0.03333333333333333,1.3220320548550135
2866,29,42,43,1,3243.1884147817696,4664.769927837539,4775.163362258878,0.3312310163574198,0.7076551796785397,0.2390227529225463,0.4666666666666667,0.1428571428571429,0.03333333333333333,1.3219565680061252
2867,31,38,41,1,3457.2915315564455,4223.094015055,4554.376493416202,0.25825557468797233,0.842161311176711,0.16985618493146473,0.3333333333333333,0.6,0.03333333333333333,1.3219397374628148
2868,25,35,40,17,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.5666666666666667,1.3215937125616664
2869,30,40,45,12,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.4,1.3215661051226064
2870,24,32,41,1,2716.1728166774906,3565.9087609536355,4554.376493416202,0.6271236605727392,0.4401456862071123,0.16985618493146473,0.5666666666666667,0.9411764705882353,0.03333333333333333,1.3211059238681788
2871,27,34,45,1,3032.2166400267965,3783.143219748014,4995.950231101554,0.4797041795874346,0.5430330968301214,0.21818932091362778,0.6,0.7777777777777778,0.03333333333333333,1.3210377084422948
2872,22,23,48,2,2506.028719488826,2611.1007680831576,5323.227730622294,0.775016296083318,0.13243780646032907,0.33917091854449977,0.8666666666666667,0.07692307692307687,0.06666666666666667,1.321035277498403
2873,31,36,47,1,3457.2915315564455,4002.2049711151362,5214.135230782047,0.25825557468797233,0.6770383051533214,0.31692522730577444,0.5333333333333333,0.625,0.03333333333333333,1.3208857738137347
2874,23,33,34,1,2611.1007680831576,3674.525990350825,3783.143219748014,0.7160699783280289,0.506589391518617,0.06053673923124997,0.36666666666666664,0.18181818181818177,0.03333333333333333,1.3208021696839565
2875,25,35,40,16,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.5333333333333333,1.3205937125616665
2876,30,40,45,11,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.36666666666666664,1.3205661051226063
2877,27,34,42,1,3032.2166400267965,3783.143219748014,4664.769927837539,0.4797041795874346,0.5430330968301214,0.21943946892700547,0.5,0.9333333333333333,0.03333333333333333,1.3205100786778947
2878,33,37,42,2,3674.525990350825,4112.649493085068,4664.769927837539,0.2648359790097974,0.7745998081650158,0.21943946892700547,0.3,0.8888888888888888,0.06666666666666667,1.3204308116573742
2879,35,37,47,2,3891.760449145204,4112.649493085068,5214.135230782047,0.1814163833316225,0.7745998081650158,0.31692522730577444,0.4,0.33333333333333337,0.06666666666666667,1.320274752135746
2880,22,29,43,1,2506.028719488826,3243.1884147817696,4775.163362258878,0.775016296083318,0.2224921749230939,0.2390227529225463,0.7,0.6666666666666667,0.03333333333333333,1.3201978905956249
2881,37,43,50,2,4112.649493085068,4775.163362258878,5541.412730302787,0.21726357998078957,0.6401249281178594,0.38916986381603175,0.43333333333333335,0.9230769230769231,0.06666666666666667,1.3201481155044241
2882,22,23,48,1,2506.028719488826,2611.1007680831576,5323.227730622294,0.775016296083318,0.13243780646032907,0.33917091854449977,0.8666666666666667,0.07692307692307687,0.03333333333333333,1.320035277498403
2883,21,27,45,1,2400.9566708944935,3032.2166400267965,4995.950231101554,0.8039626138386076,0.21246514895203275,0.21818932091362778,0.8,0.5,0.03333333333333333,1.3196170837042682
2884,25,35,40,15,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.5,1.3195937125616664
2885,30,40,45,10,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.3333333333333333,1.3195661051226064
2886,33,37,42,1,3674.525990350825,4112.649493085068,4664.769927837539,0.2648359790097974,0.7745998081650158,0.21943946892700547,0.3,0.8888888888888888,0.03333333333333333,1.319430811657374
2887,25,35,38,2,2821.244865271823,3891.760449145204,4223.094015055,0.5381773428174496,0.5794768021416262,0.14658747521049556,0.43333333333333335,0.46153846153846156,0.06666666666666667,1.3193698252977766
2888,35,37,47,1,3891.760449145204,4112.649493085068,5214.135230782047,0.1814163833316225,0.7745998081650158,0.31692522730577444,0.4,0.33333333333333337,0.03333333333333333,1.319274752135746
2889,37,40,46,1,4112.649493085068,4443.983058994864,5105.042730941801,0.21726357998078957,0.7827156827998993,0.26755727410970115,0.3,0.6666666666666667,0.03333333333333333,1.3192032035570567
2890,36,42,48,1,4002.2049711151362,4664.769927837539,5323.227730622294,0.19933998165620595,0.7076551796785397,0.33917091854449977,0.4,1.0,0.03333333333333333,1.3191660798792455
2891,29,42,44,1,3243.1884147817696,4664.769927837539,4885.556796680216,0.3312310163574198,0.7076551796785397,0.22860603691808704,0.5,0.2666666666666667,0.03333333333333333,1.3191588996207133
2892,37,43,50,1,4112.649493085068,4775.163362258878,5541.412730302787,0.21726357998078957,0.6401249281178594,0.38916986381603175,0.43333333333333335,0.9230769230769231,0.03333333333333333,1.319148115504424
2893,37,38,44,1,4112.649493085068,4223.094015055,4885.556796680216,0.21726357998078957,0.842161311176711,0.22860603691808704,0.23333333333333334,0.2857142857142857,0.03333333333333333,1.3191261661708256
2894,31,37,42,1,3457.2915315564455,4112.649493085068,4664.769927837539,0.25825557468797233,0.7745998081650158,0.21943946892700547,0.36666666666666664,0.9090909090909091,0.03333333333333333,1.3189918214769631
2895,38,41,47,1,4223.094015055,4554.376493416202,5214.135230782047,0.20518717830537303,0.7451854312392195,0.31692522730577444,0.3,0.6666666666666667,0.03333333333333333,1.3189645035170334
2896,39,40,48,1,4333.538537024931,4443.983058994864,5323.227730622294,0.16311077662995666,0.7827156827998993,0.33917091854449977,0.3,0.2222222222222222,0.03333333333333333,1.3188862668632446
2897,30,40,43,2,3348.674302159256,4443.983058994864,4775.163362258878,0.24199443474241253,0.7827156827998993,0.2390227529225463,0.43333333333333335,0.46153846153846156,0.06666666666666667,1.3188610755930634
2898,25,35,40,14,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.4666666666666667,1.3185937125616665
2899,30,40,45,9,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.3,1.3185661051226063
2900,37,39,41,1,4112.649493085068,4333.538537024931,4554.376493416202,0.21726357998078957,0.8797228141884053,0.16985618493146473,0.13333333333333333,1.0,0.03333333333333333,1.3185092457673262
2901,20,28,41,1,2295.884622300161,3137.7025274042826,4554.376493416202,0.8286447201711097,0.23247866193756336,0.16985618493146473,0.7,0.7619047619047619,0.03333333333333333,1.3184557575163283
2902,25,35,38,1,2821.244865271823,3891.760449145204,4223.094015055,0.5381773428174496,0.5794768021416262,0.14658747521049556,0.43333333333333335,0.46153846153846156,0.03333333333333333,1.3183698252977765
2903,28,35,43,2,3137.7025274042826,3891.760449145204,4775.163362258878,0.4204675979724275,0.5794768021416262,0.2390227529225463,0.5,0.9333333333333333,0.06666666666666667,1.3183004863699335
2904,33,37,45,2,3674.525990350825,4112.649493085068,4995.950231101554,0.2648359790097974,0.7745998081650158,0.21818932091362778,0.4,0.6666666666666667,0.06666666666666667,1.3182917747551077
2905,34,37,46,1,3783.143219748014,4112.649493085068,5105.042730941801,0.22312618117070995,0.7745998081650158,0.26755727410970115,0.4,0.5,0.03333333333333333,1.318283263445427
2906,39,41,49,1,4333.538537024931,4554.376493416202,5432.320230462541,0.16311077662995666,0.7451854312392195,0.3659096107974703,0.3333333333333333,0.4,0.03333333333333333,1.317872485333313
2907,30,40,43,1,3348.674302159256,4443.983058994864,4775.163362258878,0.24199443474241253,0.7827156827998993,0.2390227529225463,0.43333333333333335,0.46153846153846156,0.03333333333333333,1.3178610755930633
2908,34,36,49,1,3783.143219748014,4002.2049711151362,5432.320230462541,0.22312618117070995,0.6770383051533214,0.3659096107974703,0.5,0.2666666666666667,0.03333333333333333,1.3177407637881682
2909,28,33,47,2,3137.7025274042826,3674.525990350825,5214.135230782047,0.4204675979724275,0.506589391518617,0.31692522730577444,0.6333333333333333,0.5263157894736843,0.06666666666666667,1.3177015150424332
2910,21,26,46,1,2400.9566708944935,2926.7307526493096,5105.042730941801,0.8039626138386076,0.16245163596650222,0.26755727410970115,0.8333333333333334,0.4,0.03333333333333333,1.3176381905814776
2911,24,30,50,1,2716.1728166774906,3348.674302159256,5541.412730302787,0.6271236605727392,0.2125056879086245,0.38916986381603175,0.8666666666666667,0.46153846153846156,0.03333333333333333,1.317594084092267
2912,25,35,40,13,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.43333333333333335,1.3175937125616664
2913,22,28,44,1,2506.028719488826,3137.7025274042826,4885.556796680216,0.775016296083318,0.23247866193756336,0.22860603691808704,0.7333333333333333,0.5454545454545454,0.03333333333333333,1.3175858434238168
2914,30,40,45,8,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.26666666666666666,1.3175661051226064
2915,28,35,43,1,3137.7025274042826,3891.760449145204,4775.163362258878,0.4204675979724275,0.5794768021416262,0.2390227529225463,0.5,0.9333333333333333,0.03333333333333333,1.3173004863699334
2916,33,37,45,1,3674.525990350825,4112.649493085068,4995.950231101554,0.2648359790097974,0.7745998081650158,0.21818932091362778,0.4,0.6666666666666667,0.03333333333333333,1.3172917747551076
2917,28,33,47,1,3137.7025274042826,3674.525990350825,5214.135230782047,0.4204675979724275,0.506589391518617,0.31692522730577444,0.6333333333333333,0.5263157894736843,0.03333333333333333,1.316701515042433
2918,25,35,40,12,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.4,1.3165937125616665
2919,30,40,45,7,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.23333333333333334,1.3165661051226063
2920,22,31,39,1,2506.028719488826,3457.2915315564455,4333.538537024931,0.775016296083318,0.3269418071689211,0.1306266748565389,0.5666666666666667,0.9411764705882353,0.03333333333333333,1.3165651702656405
2921,35,41,47,1,3891.760449145204,4554.376493416202,5214.135230782047,0.1814163833316225,0.7451854312392195,0.31692522730577444,0.4,1.0,0.03333333333333333,1.3165270418766164
2922,25,31,49,1,2821.244865271823,3457.2915315564455,5432.320230462541,0.5381773428174496,0.3269418071689211,0.3659096107974703,0.8,0.5,0.03333333333333333,1.316028760783841
2923,21,25,47,1,2400.9566708944935,2821.244865271823,5214.135230782047,0.8039626138386076,0.11243812298097161,0.31692522730577444,0.8666666666666667,0.3076923076923077,0.03333333333333333,1.315966989766379
2924,35,38,43,2,3891.760449145204,4223.094015055,4775.163362258878,0.1814163833316225,0.842161311176711,0.2390227529225463,0.26666666666666666,0.75,0.06666666666666667,1.3159337807642133
2925,25,47,48,2,2821.244865271823,5214.135230782047,5323.227730622294,0.5381773428174496,0.3715955462318883,0.33917091854449977,0.7666666666666667,0.08695652173913049,0.06666666666666667,1.3157554017967361
2926,29,42,45,1,3243.1884147817696,4664.769927837539,4995.950231101554,0.3312310163574198,0.7076551796785397,0.21818932091362778,0.5333333333333333,0.375,0.03333333333333333,1.315742183616254
2927,26,47,49,1,2926.7307526493096,5214.135230782047,5432.320230462541,0.5089407612024421,0.3715955462318883,0.3659096107974703,0.7666666666666667,0.17391304347826086,0.03333333333333333,1.3157357733042645
2928,21,27,42,1,2400.9566708944935,3032.2166400267965,4664.769927837539,0.8039626138386076,0.21246514895203275,0.21943946892700547,0.7,0.5714285714285714,0.03333333333333333,1.3157243745747886
2929,25,35,40,11,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.36666666666666664,1.3155937125616664
2930,30,40,45,6,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.2,1.3155661051226064
2931,34,39,41,1,3783.143219748014,4333.538537024931,4554.376493416202,0.22312618117070995,0.8797228141884053,0.16985618493146473,0.23333333333333334,0.5714285714285714,0.03333333333333333,1.3152289898143894
2932,29,36,44,1,3243.1884147817696,4002.2049711151362,4885.556796680216,0.3312310163574198,0.6770383051533214,0.22860603691808704,0.5,0.9333333333333333,0.03333333333333333,1.3152086917621617
2933,22,30,43,2,2506.028719488826,3348.674302159256,4775.163362258878,0.775016296083318,0.2125056879086245,0.2390227529225463,0.7,0.7619047619047619,0.06666666666666667,1.3150209273906794
2934,35,38,43,1,3891.760449145204,4223.094015055,4775.163362258878,0.1814163833316225,0.842161311176711,0.2390227529225463,0.26666666666666666,0.75,0.03333333333333333,1.3149337807642132
2935,26,33,45,1,2926.7307526493096,3674.525990350825,4995.950231101554,0.5089407612024421,0.506589391518617,0.21818932091362778,0.6333333333333333,0.736842105263158,0.03333333333333333,1.3148598245118799
2936,22,32,35,2,2506.028719488826,3565.9087609536355,3891.760449145204,0.775016296083318,0.4401456862071123,0.04446987627236547,0.43333333333333335,0.46153846153846156,0.06666666666666667,1.3147600636910008
2937,25,47,48,1,2821.244865271823,5214.135230782047,5323.227730622294,0.5381773428174496,0.3715955462318883,0.33917091854449977,0.7666666666666667,0.08695652173913049,0.03333333333333333,1.314755401796736
2938,25,35,40,10,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.3333333333333333,1.3145937125616665
2939,30,40,45,5,3348.674302159256,4443.983058994864,4995.950231101554,0.24199443474241253,0.7827156827998993,0.21818932091362778,0.5,0.6666666666666667,0.16666666666666666,1.3145661051226063
2940,29,34,49,1,3243.1884147817696,3783.143219748014,5432.320230462541,0.3312310163574198,0.5430330968301214,0.3659096107974703,0.6666666666666666,0.5,0.03333333333333333,1.3145070573183446
2941,30,40,44,1,3348.674302159256,4443.983058994864,4885.556796680216,0.24199443474241253,0.7827156827998993,0.22860603691808704,0.4666666666666667,0.5714285714285714,0.03333333333333333,1.3145066306508753
2942,23,33,35,2,2611.1007680831576,3674.525990350825,3891.760449145204,0.7160699783280289,0.506589391518617,0.04446987627236547,0.4,0.33333333333333337,0.06666666666666667,1.3144625794523448
2943,33,36,47,1,3674.525990350825,4002.2049711151362,5214.135230782047,0.2648359790097974,0.6770383051533214,0.31692522730577444,0.4666666666666667,0.4285714285714286,0.03333333333333333,1.3142757019450837
2944,27,47,50,2,3032.2166400267965,5214.135230782047,5541.412730302787,0.4797041795874346,0.3715955462318883,0.38916986381603175,0.7666666666666667,0.26086956521739135,0.06666666666666667,1.3142377055773835
2945,34,42,47,1,3783.143219748014,4664.769927837539,5214.135230782047,0.22312618117070995,0.7076551796785397,0.31692522730577444,0.43333333333333335,0.7692307692307692,0.03333333333333333,1.3141424855909214
2946,30,37,45,2,3348.674302159256,4112.649493085068,4995.950231101554,0.24199443474241253,0.7745998081650158,0.21818932091362778,0.5,0.9333333333333333,0.06666666666666667,1.3141168971543897
2947,29,44,49,1,3243.1884147817696,4885.556796680216,5432.320230462541,0.3312310163574198,0.5425946765571791,0.3659096107974703,0.6666666666666666,0.5,0.03333333333333333,1.3140686370454024
2948,22,30,43,1,2506.028719488826,3348.674302159256,4775.163362258878,0.775016296083318,0.2125056879086245,0.2390227529225463,0.7,0.7619047619047619,0.03333333333333333,1.3140209273906793
2949,30,35,50,30,3348.674302159256,3891.760449145204,5541.412730302787,0.24199443474241253,0.5794768021416262,0.38916986381603175,0.6666666666666666,0.5,1.0,1.3139744340334039
2950,22,32,35,1,2506.028719488826,3565.9087609536355,3891.760449145204,0.775016296083318,0.4401456862071123,0.04446987627236547,0.43333333333333335,0.46153846153846156,0.03333333333333333,1.3137600636910007
2951,26,33,42,1,2926.7307526493096,3674.525990350825,4664.769927837539,0.5089407612024421,0.506589391518617,0.21943946892700547,0.5333333333333333,0.875,0.03333333333333333,1.313636288314731
2952,25,35,40,9,2821.244865271823,3891.760449145204,4443.983058994864,0.5381773428174496,0.5794768021416262,0.12027290093592395,0.5,0.6666666666666667,0.3,1.3135937125616663
