run_dir,protocol,fold_id,train_seed,outer_repeat_id,split_seed,replicate_id,is_canonical_replicate,canonical_replicate_rule,comparison_scope,reported_model,task_name,model_name,budget_profile,trial_budget,validation_repeats,selection_metric,tie_break_metric,seed,inner_val_ratio,candidate_idx,inner_fold_id,inner_fold_count,inner_split_strategy,repeat_train_size,repeat_val_size,config_json,val_r2,val_are,mean_val_r2,std_val_r2,mean_val_are,std_val_are,inner_split_meta_json,repeat_idx,is_selected
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,0,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9989602281532985,0.7853499805213981,0.9903066021837414,0.009625967880128442,2.1388338169052235,1.2508811964965036,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,1,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9977763716626871,1.2851747942182203,0.9903066021837414,0.009625967880128442,2.1388338169052235,1.2508811964965036,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,2,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9781338413768386,3.8828543740931636,0.9903066021837414,0.009625967880128442,2.1388338169052235,1.2508811964965036,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,3,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9977289900870635,1.3422855915567153,0.9903066021837414,0.009625967880128442,2.1388338169052235,1.2508811964965036,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,4,4,5,unknown,200,43,"{""alpha"": 1e-06, ""hidden_layer_sizes"": [16]}",0.9789335796388201,3.3985043441366205,0.9903066021837414,0.009625967880128442,2.1388338169052235,1.2508811964965036,{},4,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,0,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9986979399205136,0.83752564974777,0.990277778968063,0.009603577435755403,2.138053753282321,1.243277116290588,{},0,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,1,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9977024515931593,1.2862988112617957,0.990277778968063,0.009603577435755403,2.138053753282321,1.243277116290588,{},1,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,2,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9781541498329834,3.879993851492272,0.990277778968063,0.009603577435755403,2.138053753282321,1.243277116290588,{},2,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,3,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.9979359098324734,1.2960184333486737,0.990277778968063,0.009603577435755403,2.138053753282321,1.243277116290588,{},3,0
runs/20260322T215220_compare_all,random_interp,1,42,1,1001,random_interp|fold=1|train_seed=42|outer_repeat_id=1,1,first_train_seed_first_outer_repeat,inverse,inverse_MLP,inverse,inverse_MLP,high,24,5,mean_val_r2,mean_val_are,42,0.17695473251028807,5,4,5,unknown,200,43,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [16]}",0.978898443661186,3.3904320205610947,0.990277778968063,0.009603577435755403,2.138053753282321,1.243277116290588,{},4,0
